date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:19	55280/55280	---M-Z	200	added ('OK')	application/javascript	etag:%22d7f0-63dcdad660bc0-gzip%22	https://dear-jean.co.za/wp-content/plugins/salient-portfolio/js/salient-portfolio.js?ver=1.8.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/salient-portfolio/js/salient-portfolioef6d.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:20	4046/4046	---M-Z	200	added ('OK')	application/javascript	etag:%22fce-63e83e7365740-gzip%22	https://dear-jean.co.za/wp-content/plugins/wpcf7-redirect/build/assets/frontend-script.js?ver=2c532d7e2be36f6af233	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wpcf7-redirect/build/assets/frontend-script413f.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:20	108292/108292	---M-Z	200	added ('OK')	application/javascript	etag:%221a704-63e6bb7e62500-gzip%22	https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/js/hustle-ui.min.js?ver=7.8.7	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/hustle-ui/js/hustle-ui.min908a.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:20	18905/18905	---M-Z	200	added ('OK')	application/javascript	etag:%2249d9-62d7c8e3fbb80-gzip%22	https://dear-jean.co.za/wp-includes/js/underscore.min.js?ver=1.13.7	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-includes/js/underscore.min3ab8.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:20	47290/47290	---M-Z	200	added ('OK')	application/javascript	etag:%22b8ba-63e6bb7e62500-gzip%22	https://dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/js/front.min.js?ver=7.8.7	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/wordpress-popup/assets/js/front.min908a.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:21	2392/2392	---M-Z	200	added ('OK')	application/javascript	etag:%22958-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/jquery.easing.min.js?ver=1.3	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/jquery.easing.min4e44.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:21	2711/2711	---M-Z	200	added ('OK')	application/javascript	etag:%22a97-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/jquery.mousewheel.min.js?ver=3.1.13	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/jquery.mousewheel.mina9d5.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:21	1922/1922	---M-Z	200	added ('OK')	application/javascript	etag:%22782-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/priority.js?ver=17.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/priorityab5a.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:22	7416/7416	---M-Z	200	added ('OK')	application/javascript	etag:%221cf8-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/transit.min.js?ver=0.9.9	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/transit.mine2dc.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:22	8999/8999	---M-Z	200	added ('OK')	application/javascript	etag:%222327-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/waypoints.js?ver=4.0.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/waypoints05da.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:22	2245/2245	---M-Z	200	added ('OK')	application/javascript	etag:%228c5-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/hoverintent.min.js?ver=1.9	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/hoverintent.min3aa8.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:22	68855/68855	---M-Z	200	added ('OK')	application/javascript	etag:%2210cf7-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/jquery.fancybox.js?ver=3.3.9	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/jquery.fancybox7558.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:23	17741/17741	---M-Z	200	added ('OK')	application/javascript	etag:%22454d-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/anime.min.js?ver=4.5.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/anime.min8686.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:23	19453/19453	---M-Z	200	added ('OK')	application/javascript	etag:%224bfd-63dcdad2902c0-gzip%22	https://dear-jean.co.za/wp-content/plugins/salient-core/js/third-party/jquery.twentytwenty.js?ver=3.0.8	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/salient-core/js/third-party/jquery.twentytwenty6173.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:23	55528/55528	---M-Z	200	added ('OK')	application/javascript	etag:%22d8e8-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/flickity.js?ver=2.3.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/flickity95b8.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:23	5725/5725	---M-Z	200	added ('OK')	application/javascript	etag:%22165d-63dcd8fc66d80-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/third-party/superfish.js?ver=1.5.8	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/third-party/superfish0322.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:24	381847/381847	---MCZ	200	added ('OK')	application/javascript	etag:%225d397-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/init.js?ver=17.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/initab5a.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:24	9375/9375	---M-Z	200	added ('OK')	application/javascript	etag:%22249f-63dcdad2902c0-gzip%22	https://dear-jean.co.za/wp-content/plugins/salient-core/js/third-party/touchswipe.min.js?ver=1.0	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/salient-core/js/third-party/touchswipe.min5152.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:24	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%2272a-63e5a42dca880-gzip%22	https://dear-jean.co.za/wp-content/plugins/hurrytimer/assets/js/cookie.min.js?ver=3.14.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/hurrytimer/assets/js/cookie.mina1c3.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:24	5339/5339	---M-Z	200	added ('OK')	application/javascript	etag:%2214db-63e5a42dca880-gzip%22	https://dear-jean.co.za/wp-content/plugins/hurrytimer/assets/js/jquery.countdown.min.js?ver=2.2.0	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/hurrytimer/assets/js/jquery.countdown.min3601.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:24	31040/31040	---M-Z	200	added ('OK')	application/javascript	etag:%227940-63e5a42dca880-gzip%22	https://dear-jean.co.za/wp-content/plugins/hurrytimer/assets/js/hurrytimer.js?ver=2.14.0	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/hurrytimer/assets/js/hurrytimer5b0f.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:25	1051/1051	---MC-	200	added ('OK')	text/javascript	date:Fri,%2026%20Sep%202025%2011:48:41%20GMT	https://www.google.com/recaptcha/api.js?render=6LeTOcIrAAAAAI53bNUrW0rE21uOvlwwpLERQM-0&ver=3.0	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/www.google.com/recaptcha/apided0.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:26	41247/41247	---M-Z	200	added ('OK')	application/javascript	etag:%22a11f-62f740bdcde80-gzip%22	https://dear-jean.co.za/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:26	934/934	---M-Z	200	added ('OK')	application/javascript	etag:%223a6-63dd18882da00-gzip%22	https://dear-jean.co.za/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=6.1.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/contact-form-7/modules/recaptcha/index6a4d.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:26	7271/7271	---M-Z	200	added ('OK')	application/javascript	etag:%221c67-63e5942faad40-gzip%22	https://dear-jean.co.za/wp-content/plugins/tochat-be/assets/js/public-tochatbe-script.js?ver=1.3.4	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/tochat-be/assets/js/public-tochatbe-scriptc412.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:26	40662/40662	---M-Z	200	added ('OK')	application/javascript	etag:%229ed6-63e5fd96edac0-gzip%22	https://dear-jean.co.za/wp-content/plugins/complianz-gdpr/cookiebanner/js/complianz.min.js?ver=1757431251	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/complianz-gdpr/cookiebanner/js/complianz.mine360.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:26	23821/23821	---M-Z	200	added ('OK')	application/javascript	etag:%225d0d-63dcdad478740-gzip%22	https://dear-jean.co.za/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.min.js?ver=8.4.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/js_composer_salient/assets/js/dist/js_composer_front.minb74b.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:27	7193/7193	---M-Z	200	added ('OK')	application/javascript	etag:%221c19-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/js/build/map.js?ver=16.2.0	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/js/build/mapd7c2.js	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:27	1317/1317	---M-Z	200	added ('OK')	application/javascript	etag:%22525-63e75eac2e1c0-gzip%22	https://dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=d9872eeeb75448bd33cd520f236e1e12	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/jquery.bind-first-0.2.3.min7d50.js	(from https://dear-jean.co.za/)
13:49:27	69317/69317	---M--	200	added ('OK')	image/jpeg	etag:%2210ec5-63e5949f3f480%22	https://dear-jean.co.za/wp-content/uploads/2025/09/Lorin.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/2025/09/Lorin.jpg	(from https://dear-jean.co.za/?utm_source=Google_My_Business&utm_medium=Organic_Search)
13:49:27	1709/1709	---M-Z	200	added ('OK')	application/javascript	etag:%226ad-63e75eac2e1c0-gzip%22	https://dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/js.cookie-2.1.3.min4c71.js	(from https://dear-jean.co.za/)
13:49:28	141079/141079	---M-Z	200	added ('OK')	application/javascript	etag:%2222717-63e75eac2e1c0-gzip%22	https://dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/tld.min.js?ver=2.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/tld.min254d.js	(from https://dear-jean.co.za/)
13:49:28	146500/146500	---M-Z	200	added ('OK')	application/javascript	etag:%2223c44-63e75eac2e1c0-gzip%22	https://dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=11.1.0	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/pixelyoursite/dist/scripts/publicef10.js	(from https://dear-jean.co.za/)
13:49:28	921/921	---M--	200	added ('OK')	image/png	etag:%22399-63dcdad660bc0%22	https://dear-jean.co.za/wp-content/plugins/salient-portfolio/img/transparent.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/plugins/salient-portfolio/img/transparent.png	(from https://dear-jean.co.za/wp-content/plugins/salient-portfolio/css/portfolio.css?ver=1.8.2)
13:49:29	128736/128736	---M--	200	added ('OK')	font/woff	etag:%221f6e0-63e6b72942c40%22	https://dear-jean.co.za/wp-content/uploads/useanyfont/4427Better-Yesterday.woff	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/useanyfont/4427Better-Yesterday.woff	(from https://dear-jean.co.za/wp-content/uploads/useanyfont/uaf.css?ver=1757481843)
13:49:29	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfontd41d.eot	(from https://dear-jean.co.za/wp-content/themes/salient/css/font-awesome-legacy.min.css?ver=4.7.1)
13:49:30	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont.svg	(from https://dear-jean.co.za/wp-content/themes/salient/css/font-awesome-legacy.min.css?ver=4.7.1)
13:49:30	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont.eot?v=4.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.eot	(from https://dear-jean.co.za/wp-content/themes/salient/css/font-awesome-legacy.min.css?ver=4.7.1)
13:49:30	102588/102588	---M--	200	added ('OK')	font/woff	etag:%22190bc-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont.woff?v=4.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.woff	(from https://dear-jean.co.za/wp-content/themes/salient/css/font-awesome-legacy.min.css?ver=4.7.1)
13:49:30	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/loading-white-bg.gif	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/loading-white-bg.gif	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:30	165864/165864	---M--	200	added ('OK')	font/ttf	etag:%22287e8-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont.ttf?v=4.2	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/fontawesome-webfont3ea6.ttf	(from https://dear-jean.co.za/wp-content/themes/salient/css/font-awesome-legacy.min.css?ver=4.7.1)
13:49:30	1340/1340	---M--	200	added ('OK')	image/png	etag:%2253c-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/quote.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/quote.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:31	1443/1443	---M--	200	added ('OK')	image/png	etag:%225a3-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/link.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/link.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:31	1162/1162	---M--	200	added ('OK')	image/png	etag:%2248a-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/status.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/status.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:31	1776/1776	---M--	200	added ('OK')	image/png	etag:%226f0-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/quote-2x.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/quote-2x.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:31	2078/2078	---M--	200	added ('OK')	image/png	etag:%2281e-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/link-2x.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/link-2x.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:32	1189/1189	---M--	200	added ('OK')	image/png	etag:%224a5-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/portfolio-arrows.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/portfolio-arrows.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:32	1467/1467	---M--	200	added ('OK')	image/png	etag:%225bb-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/portfolio-arrows-2x.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/portfolio-arrows-2x.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:32	1125/1125	---M--	200	added ('OK')	image/jpeg	etag:%22465-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/comment-children-line.jpg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/comment-children-line.jpg	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:32	22000/22000	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2255f0-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon.eot?v=1.6	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon3cc5.eot	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:32	22000/22000	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2255f0-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon.eot?	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoond41d.eot	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:33	12900/12900	---M--	200	added ('OK')	font/woff	etag:%223264-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon.woff?v=1.6	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon3cc5.woff	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:33	23184/23184	---M--	200	added ('OK')	font/ttf	etag:%225a90-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon.ttf?v=1.6	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon3cc5.ttf	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:33	73118/73118	---M--	200	added ('OK')	image/svg+xml	etag:%2211d9e-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon.svg	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/fonts/icomoon.svg	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/style.css?ver=17.3.1)
13:49:33	618/618	---M--	200	added ('OK')	image/png	etag:%2226a-63dcd8fb72b40%22	https://dear-jean.co.za/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/img/icons/leaflet/marker-shadow.png	(from https://dear-jean.co.za/wp-content/themes/salient/css/build/elements/element-interactive-map.css?ver=17.3.1)
13:49:34	2590/2590	---M-Z	200	added ('OK')	text/css	etag:%22a1e-63dcd8fb72b40-gzip%22	https://dear-jean.co.za/wp-content/themes/salient/css/build/elements/element-toggles.css?ver=17.3.1	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/themes/salient/css/build/elements/element-togglesab5a.css	(from https://dear-jean.co.za/faqs/)
13:49:36	67463/67463	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:48:49%20GMT	https://dear-jean.co.za/wp-json/wp/v2/pages/284	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/wp/v2/pages/284.json	(from https://dear-jean.co.za/faqs/)
13:49:37	3342/3342	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:48:51%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Ffaqs%2F	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embedb8ac.json	(from https://dear-jean.co.za/faqs/)
13:49:39	3555/3555	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Sep%202025%2011:48:53%20GMT	https://dear-jean.co.za/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdear-jean.co.za%2Ffaqs%2F&format=xml	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/oembed/1.0/embedd46c	(from https://dear-jean.co.za/faqs/)
13:49:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Sep%202025%2011:48:54%20GMT	https://dear-jean.co.za/terms-and-conditions	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/terms-and-conditions	(from https://dear-jean.co.za/faqs/)
13:49:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Sep%202025%2011:48:56%20GMT	https://dear-jean.co.za/terms-and-conditions	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/terms-and-conditions	(from https://dear-jean.co.za/faqs/)
13:49:42	4124/4124	---M-Z	200	added ('OK')	text/css	etag:%22101c-63fa663750b80-gzip%22	https://dear-jean.co.za/wp-content/uploads/salient/menu-dynamic.css?ver=58832	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-content/uploads/salient/menu-dynamice9ae.css	(from https://dear-jean.co.za/bond-originators/)
13:49:44	14408/14408	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Sep%202025%2011:48:58%20GMT	https://dear-jean.co.za/wp-json/wp/v2/pages/200	C:/Users/Tsie%20Masilo/Desktop/Business/JNBNB/new%20alteram%20website/dear-jean.co.za/wp-json/wp/v2/pages/200.json	(from https://dear-jean.co.za/bond-originators/)
